Provider Name,Website,Program Name,Description,Day of the week,Start time,End time,Start date,End date,Required Days/Week,Enrollment Type,Min Age,Max Age,Prerequisite,Cost,Number Class,Cost Per Class,Session Length,Cost Per Hour,Address,Interest Category,Enrollment Status,Program Type,School Pickup From,Instructor Language,Contact Email,Contact Phone,Grade_Level
We Core,https://brooklyn.explorerkids.us/ps-38-main,GARDENING & NATURE,"Dig into dirt, seeds, bugs, and blossoms! Explorers learn to care for the earth while planting, observing insects, and creating nature-inspired crafts. A class for budding environmental stewards.",Wednesday,3:30 PM,4:30 PM,01/05/2026,04/01/2026,1,Semester Based,3,4,None,193,11,17.55,,,"450 Pacific St, Brooklyn, NY 11217",Science,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,3K|UPK
We Core,https://brooklyn.explorerkids.us/ps-38-main,GARDENING & NATURE,"Dig into dirt, seeds, bugs, and blossoms! Explorers learn to care for the earth while planting, observing insects, and creating nature-inspired crafts. A class for budding environmental stewards.",Wednesday,3:30 PM,4:30 PM,01/05/2026,04/01/2026,1,Semester Based,5,10,None,164,11,14.91,,,"450 Pacific St, Brooklyn, NY 11217",Science,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,K|1st|2nd|3rd|4th|5th
We Core,https://brooklyn.explorerkids.us/ps-38-main,WALK ON THE WILD SIDE,"Lions, insects, and platypuses—oh my! Through science, storytelling, and art, students explore wildlife across continents and dive into the wonders of the animal kingdom.",Wednesday,4:30 PM,5:30 PM,01/05/2026,04/01/2026,1,Semester Based,3,4,None,193,11,17.55,,,"450 Pacific St, Brooklyn, NY 11217",Science,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,3K|UPK
We Core,https://brooklyn.explorerkids.us/ps-38-main,WALK ON THE WILD SIDE,"Lions, insects, and platypuses—oh my! Through science, storytelling, and art, students explore wildlife across continents and dive into the wonders of the animal kingdom.",Wednesday,4:30 PM,5:30 PM,01/05/2026,04/01/2026,1,Semester Based,5,10,None,164,11,14.91,,,"450 Pacific St, Brooklyn, NY 11217",Science,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,K|1st|2nd|3rd|4th|5th
We Core,https://brooklyn.explorerkids.us/ps-38-main,WORLD ARTS & CRAFTS,"Explore the art of the world through hands-on crafting! Each week, Explorers learn techniques and traditions from around the world while creating unique pieces of art that celebrate our diverse planet.",Thursday,2:30 PM,3:30 PM,01/05/2026,04/01/2026,1,Semester Based,3,4,None,193,10,19.3,,,"450 Pacific St, Brooklyn, NY 11217",Art,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,3K|UPK
We Core,https://brooklyn.explorerkids.us/ps-38-main,WORLD ARTS & CRAFTS,"Explore the art of the world through hands-on crafting! Each week, Explorers learn techniques and traditions from around the world while creating unique pieces of art that celebrate our diverse planet.",Thursday,2:30 PM,3:30 PM,01/05/2026,04/01/2026,1,Semester Based,5,10,None,164,10,16.4,,,"450 Pacific St, Brooklyn, NY 11217",Art,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,K|1st|2nd|3rd|4th|5th
We Partner - Ms. Buonocore,https://brooklyn.explorerkids.us/ps-38-main,BOARD GAMES BUILDING & MORE,"A screen-free zone of fun and friendship. Kids explore puzzles, games, Legos, and blocks while learning to take turns, build collaboratively, and challenge their thinking in a relaxed environment.",Thursday,2:30 PM,3:30 PM,01/05/2026,04/01/2026,1,Semester Based,3,4,None,375,10,37.5,,,"450 Pacific St, Brooklyn, NY 11217",STEM,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,3K|UPK
We Partner - Ms. Nugent,https://brooklyn.explorerkids.us/ps-38-main,YOGA,"Movement meets mindfulness in this calm, restorative class. Students stretch, breathe, and build flexibility through story-based instruction that encourages inner peace and body awareness.",Thursday,2:30 PM,3:30 PM,01/05/2026,04/01/2026,1,Semester Based,5,7,None,375,10,37.5,,,"450 Pacific St, Brooklyn, NY 11217",Sports,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,K|1st|2nd
We Partner - Ms. Boyd,https://brooklyn.explorerkids.us/ps-38-main,GAMES IN ACTION: MINUTE TO WIN IT,"Fast-paced, funny, and full of surprises! Kids take on friendly, silly physical challenges while practicing good sportsmanship and team spirit. Every session is a chance to laugh, move, and try something new.",Thursday,2:30 PM,4:30 PM,01/05/2026,04/01/2026,1,Semester Based,5,7,None,375,10,37.5,,,"450 Pacific St, Brooklyn, NY 11217",Sports,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,K|1st|2nd
We Core,https://brooklyn.explorerkids.us/ps-38-main,DINOS & DRAGONS,"Roar into a world of prehistoric creatures and mythical beasts! This class combines science and fantasy as kids learn about dinosaurs, build dragons, and explore legends from cultures around the world.",Thursday,3:30 PM,4:30 PM,01/05/2026,04/01/2026,1,Semester Based,3,4,None,193,10,19.3,,,"450 Pacific St, Brooklyn, NY 11217",Science,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,3K|UPK
We Core,https://brooklyn.explorerkids.us/ps-38-main,DINOS & DRAGONS,"Roar into a world of prehistoric creatures and mythical beasts! This class combines science and fantasy as kids learn about dinosaurs, build dragons, and explore legends from cultures around the world.",Thursday,3:30 PM,4:30 PM,01/05/2026,04/01/2026,1,Semester Based,5,10,None,164,10,16.4,,,"450 Pacific St, Brooklyn, NY 11217",Science,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,K|1st|2nd|3rd|4th|5th
We Core,https://brooklyn.explorerkids.us/ps-38-main,GARAGE BAND,"Ready to rock? This energetic class introduces music-making, performance, and video production. Kids write songs, create music videos, and jam as a group while learning the basics of beat, melody, and teamwork.",Thursday,4:30 PM,5:30 PM,01/05/2026,04/01/2026,1,Semester Based,3,4,None,193,10,19.3,,,"450 Pacific St, Brooklyn, NY 11217",Music,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,3K|UPK
We Core,https://brooklyn.explorerkids.us/ps-38-main,GARAGE BAND,"Ready to rock? This energetic class introduces music-making, performance, and video production. Kids write songs, create music videos, and jam as a group while learning the basics of beat, melody, and teamwork.",Thursday,4:30 PM,5:30 PM,01/05/2026,04/01/2026,1,Semester Based,5,10,None,164,10,16.4,,,"450 Pacific St, Brooklyn, NY 11217",Music,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,K|1st|2nd|3rd|4th|5th
We Core,https://brooklyn.explorerkids.us/ps-38-main,KID'S CHOICE WORKSHOP,"Ready to rock? This energetic class introduces music-making, performance, and video production. Kids write songs, create music videos, and jam as a group while learning the basics of beat, melody, and teamwork.",Friday,2:30 PM,3:30 PM,01/05/2026,04/01/2026,1,Semester Based,3,4,None,193,10,19.3,,,"450 Pacific St, Brooklyn, NY 11217",Music,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,3K|UPK
We Core,https://brooklyn.explorerkids.us/ps-38-main,KID'S CHOICE WORKSHOP,"Ready to rock? This energetic class introduces music-making, performance, and video production. Kids write songs, create music videos, and jam as a group while learning the basics of beat, melody, and teamwork.",Friday,2:30 PM,3:30 PM,01/05/2026,04/01/2026,1,Semester Based,5,10,None,164,10,16.4,,,"450 Pacific St, Brooklyn, NY 11217",Music,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,K|1st|2nd|3rd|4th|5th
We Partner - Ms. Boyd,https://brooklyn.explorerkids.us/ps-38-main,SCIENCE ALL AROUND,"Kids become curious scientists through engaging experiments, playful discoveries, and hands-on fun. Whether bubbling potions or exploring the natural world, this class encourages curiosity and wonder.",Friday,2:30 PM,3:30 PM,01/05/2026,04/01/2026,1,Semester Based,3,4,None,375,10,37.5,,,"450 Pacific St, Brooklyn, NY 11217",STEM,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,3K|UPK
We Partner - Ms. Buonocore,https://brooklyn.explorerkids.us/ps-38-main,BOARD GAMES BUILDING & MORE,"A screen-free zone of fun and friendship. Kids explore puzzles, games, Legos, and blocks while learning to take turns, build collaboratively, and challenge their thinking in a relaxed environment.",Friday,2:30 PM,4:30 PM,01/05/2026,04/01/2026,1,Semester Based,5,7,None,375,10,37.5,,,"450 Pacific St, Brooklyn, NY 11217",STEM,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,K|1st|2nd
We Core,https://brooklyn.explorerkids.us/ps-38-main,SUPERKIDS,High-energy games and activities that celebrate what makes each child special and strong.,Friday,3:30 PM,4:30 PM,01/05/2026,04/01/2026,1,Semester Based,3,4,None,193,10,19.3,,,"450 Pacific St, Brooklyn, NY 11217",Sports,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,3K|UPK
We Core,https://brooklyn.explorerkids.us/ps-38-main,SUPERKIDS,High-energy games and activities that celebrate what makes each child special and strong.,Friday,3:30 PM,4:30 PM,01/05/2026,04/01/2026,1,Semester Based,5,10,None,164,10,16.4,,,"450 Pacific St, Brooklyn, NY 11217",Sports,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,K|1st|2nd|3rd|4th|5th
We Core,https://brooklyn.explorerkids.us/ps-38-main,DANCE PARTY SING-A-LONG,"Get moving and grooving! Kids dance, sing, and celebrate music from around the world in this joyful class.",Friday,4:30 PM,5:30 PM,01/05/2026,04/01/2026,1,Semester Based,3,4,None,193,10,19.3,,,"450 Pacific St, Brooklyn, NY 11217",Art,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,3K|UPK
We Core,https://brooklyn.explorerkids.us/ps-38-main,DANCE PARTY SING-A-LONG,"Get moving and grooving! Kids dance, sing, and celebrate music from around the world in this joyful class.",Friday,4:30 PM,5:30 PM,01/05/2026,04/01/2026,1,Semester Based,5,10,None,164,10,16.4,,,"450 Pacific St, Brooklyn, NY 11217",Art,Open,On-site,PS 38,English,info@explorerkids.us,(855) 687-6923,K|1st|2nd|3rd|4th|5th
